Date,Close,High,Low,Open,Volume
28/06/2012,31.167861938476562,31.992774664227547,30.71067931,31.764184299469438,17713300
29/06/2012,30.909452438354492,31.793998852086812,30.571535447468847,31.724428041433136,19526900
02/07/2012,30.58147430419922,31.53559152542428,30.362821019255005,31.05853291481175,14122000
03/07/2012,31.008840560913086,31.24736987037704,30.611289816144055,30.720616460521782,8763600
05/07/2012,31.277185440063477,31.43620498270982,30.82994368724406,31.128104855790337,10032100
06/07/2012,31.53559112548828,31.704549618228615,31.068471478812015,31.24736892943853,10945600
09/07/2012,31.97289276123047,32.678545476412665,31.79399721262965,31.90332195416421,17785200
10/07/2012,31.277185440063477,32.280997487807575,30.969085313143992,32.23130459160402,14269500
11/07/2012,30.78024673461914,31.366631967836998,30.362819990560027,31.28712220209537,13030300
12/07/2012,30.621227264404297,31.20761249879542,30.41251483978831,30.511902521079787,11300700
13/07/2012,30.531780242919922,30.879636199001485,30.372760702253345,30.849821219915533,8108300
16/07/2012,28.076915740966797,30.31313027,28.037159906105813,30.31313027,24672100
17/07/2012,27.91789436340332,28.41483089262636,26.983653157678532,28.30550424958532,30438600
18/07/2012,28.93164635,29.110543807111707,27.977527191915744,28.136546735160355,16841800
19/07/2012,28.82232093811035,29.319257506008807,28.454587043773966,29.22980877213408,13685100
20/07/2012,28.58378791809082,29.289436843372282,28.544032087879984,28.822317212368876,11869100
23/07/2012,28.573850631713867,28.822318898076595,27.83838479075968,27.94771143457126,12390700
24/07/2012,28.275686264038086,29.26955921678934,27.92783035,28.64341819498521,11539800
25/07/2012,29.160232543945312,29.30931310751375,27.907952397778445,28.21605248190818,17230200
26/07/2012,26.68549156188965,28.05703552601812,26.566225962735597,27.579976920726686,64597400
27/07/2012,23.564727783203125,24.389644188247303,22.143490993814915,23.047915266908458,123102300
30/07/2012,23.008161544799805,23.892709879737964,22.888897836138742,23.852954046409295,29285900
31/07/2012,21.576984405517578,23.22681551956962,21.477598610599255,23.22681551956962,56179400
01/08/2012,20.75206947,21.447781400839585,20.712315535050646,21.36827162874517,44604400
02/08/2012,19.917217254638672,20.71231495324877,19.698563965774063,20.642744141578195,56374500
03/08/2012,20.960783004760742,22.024226876553154,19.778073531576105,20.235256125306794,80647000
06/08/2012,21.78569793701172,22.01428828990276,21.169495794802774,21.25894452344056,27778900
07/08/2012,20.593048095703125,22.31244984462005,20.374396715825387,22.063981591988036,36782900
08/08/2012,20.593048095703125,21.020413793536168,20.096111590439094,20.583109138118367,29537400
09/08/2012,20.88127326965332,21.040292807993083,20.483724423803913,20.622866045935602,15610700
10/08/2012,21.67637062072754,21.686309578675395,21.000536645572456,21.278821781125256,25794700
13/08/2012,21.46765899658203,22.31245149723453,21.268883621488808,22.014288434594693,24973100
14/08/2012,20.255130767822266,21.467657032779925,20.12592811,21.278820633281843,39308800
15/08/2012,21.07010841369629,21.278820834327465,20.275008874207153,20.51353817,47861100
16/08/2012,19.74825668334961,20.35451790401481,19.569359246029233,20.314763971089306,157565300
17/08/2012,18.933279037475586,19.956968863725674,18.883586147982626,19.887398060170643,129293400
20/08/2012,19.887401580810547,20.006665294971636,18.63512120814378,18.933282389209054,101186600
21/08/2012,19.04261016845703,19.857585880938593,18.973039348464116,19.46003698407718,70640600
22/08/2012,19.320890426635742,19.410339142621357,18.84382998,19.241380667499882,49892200
23/08/2012,19.320890426635742,19.609112592629913,19.241380667499882,19.380522272072092,32813700
24/08/2012,19.291078567504883,19.55942478517246,19.13205900792321,19.400405225590788,29622200
27/08/2012,19.032669067382812,19.410341898649655,18.982976171740447,19.370586065605796,20704000
28/08/2012,19.221506118774414,19.261260057470693,18.833896212088728,18.982976799609183,25417000
29/08/2012,18.98297691345215,19.261260172982553,18.953160037504233,19.201628316749257,16124700
30/08/2012,18.97303581237793,19.330830700700766,18.94321893979692,19.151933256539348,30647500
31/08/2012,17.94934654,18.585426575972058,17.919531564430923,18.565548660245483,58764200
04/09/2012,17.621368408203125,18.158060755577775,17.44247095907824,17.969224348650133,46622400
05/09/2012,18.46615982055664,18.635118302324205,18.06861100923951,18.15805972874365,60781800
06/09/2012,18.84383201599121,19.141995066773287,18.605302712762988,18.62518062861427,46066500
07/09/2012,18.863712310791016,19.301017036356846,18.66493881419755,18.98297793,36371700
10/09/2012,18.694753646850586,19.082365469089794,18.43634639724532,18.943221937356117,24797800
11/09/2012,19.31095314025879,19.460033714576802,18.73450686274341,18.804077671047658,50508200
12/09/2012,20.80176353,21.030353884325816,20.155746422024972,20.63280503782543,121584000
13/09/2012,20.583110809326172,21.348393544527468,20.483725016733782,20.831579082132112,65041600
14/09/2012,21.86520767211914,21.944717442373076,20.771946909380695,21.000537261902952,72819800
17/09/2012,21.38814926147461,22.61061270205531,21.368271344799524,22.531102931017436,50667600
18/09/2012,21.736003875732422,21.845328619356025,21.23906736357785,21.467657704209987,36760500
19/09/2012,23.147302627563477,23.22681239018317,21.636615242127018,21.85526661541561,78782800
20/09/2012,22.451589584350586,23.09760660810675,22.401896696239408,22.878955246490527,57248900
21/09/2012,22.71993637084961,23.097607259873293,22.461529174922994,22.829261106911552,51218100
24/09/2012,20.662622451782227,21.845330064048987,20.235256719760425,21.64655658343912,79106500
25/09/2012,20.15574836730957,21.080048813756232,20.096114612832277,21.070111750339297,46291700
26/09/2012,20.493663787841797,20.65268332933138,19.678686268129592,20.026542226011482,38271900
27/09/2012,20.19550323486328,20.871337317989937,20.036483673617326,20.861398358454228,30215900
28/09/2012,21.52729034423828,21.815514441774365,20.374397745418797,20.44396855636546,65486000
01/10/2012,21.855270385742188,22.451594656094944,21.596863138733905,21.944719121078233,51262700
02/10/2012,22.133554458618164,22.352205858838175,21.68631080400621,21.94471803826395,29341400
03/10/2012,21.696247100830078,22.352203116680226,21.66643023,22.163366719492377,32000100
04/10/2012,21.815513610839844,22.26275533374579,21.278821268557884,22.183245567740578,46892100
05/10/2012,20.781885147094727,21.497473054570104,20.752068273409858,21.35833143536549,40529300
08/10/2012,20.275007247924805,20.622863150070472,20.036477973909474,20.275007247924805,32236700
09/10/2012,20.10605239868164,20.424091488018497,19.847645164679818,20.26507194335007,27161800
10/10/2012,19.51966667175293,19.81782973295435,19.33083215155407,19.80789077468139,39321800
11/10/2012,19.628992080688477,19.837704504286734,19.489850464956305,19.75819473877373,21817300
12/10/2012,19.40040397644043,19.678687239958954,19.360648141273465,19.628994341662807,18809400
15/10/2012,19.40040397644043,19.758197014630326,19.370587100065208,19.559423525783174,20189700
16/10/2012,19.36064338684082,19.56935767888788,19.181745963846797,19.559418722536865,21834700
17/10/2012,19.758193969726562,20.354518135694565,19.251320419099137,19.38052307215544,44074500
18/10/2012,18.863712310791016,19.668750943331837,18.774263573842035,19.579302206382856,52157400
19/10/2012,18.883586883544922,18.943218732391724,18.684811526505847,18.883586883544922,34835000
22/10/2012,19.20162582397461,19.310952459261532,18.93327966226795,19.08236212699095,32447300
23/10/2012,19.380523681640625,19.678684826170166,18.98297485704713,19.13205543,78381200
24/10/2012,23.087671279907227,24.10142228026284,22.710000342184284,23.982156676124692,228949900
25/10/2012,22.421775817871094,23.167180616696115,22.332327090359097,23.147304596097563,76142000
26/10/2012,21.805578231811523,22.739817661782375,21.745944475773896,22.262758987457342,73175800
31/10/2012,20.980663299560547,21.36827323062022,20.602990432052927,20.692439169322487,99378200
01/11/2012,21.080045700073242,21.308637933812825,20.881272234830462,20.950843042448554,37713900
02/11/2012,21.05023193359375,21.55710742695836,20.94090528924184,21.12974170339629,38344400
05/11/2012,21.119800567626953,21.34839089528233,20.791822564050296,20.970720001576154,31806700
06/11/2012,21.040292739868164,21.23906810998048,20.861395285899565,21.10986355070875,29062700
07/11/2012,20.344579696655273,20.821640178978807,20.245193912847586,20.722252499508805,33396800
08/11/2012,19.867523193359375,20.602989065500722,19.857584234803916,20.39427662282362,34254600
09/11/2012,19.092300415039062,19.877461035874042,19.012790646722063,19.83770520388434,42295500
12/11/2012,19.947031021118164,20.046418701319013,18.754384545694986,19.032667775462563,67349200
13/11/2012,19.738317489624023,19.986785728332634,19.440154465776356,19.489849250915412,71775100
14/11/2012,22.223003387451172,22.362145016497372,19.80789142236345,19.97684992720349,229751000
15/11/2012,22.034164428710938,22.36214244203428,21.517350015091637,22.203122914099467,78857700
16/11/2012,23.415647506713867,23.78338135327875,22.044103591579947,22.113674398741928,107182200
19/11/2012,22.779569625854492,23.972218004539744,22.680181945020333,23.81319657780768,85021300
20/11/2012,22.95846939086914,23.753567126517087,22.56092052304517,22.590735503342884,46655300
21/11/2012,24.17099380493164,24.379708144406823,22.90877449645858,23.077733001495623,89862400
23/11/2012,23.852951049804688,24.528784966188447,23.733685460464283,24.429397291015146,29520900
26/11/2012,25.78106689453125,25.93014746969954,24.657989310561224,24.787193865859475,123865000
27/11/2012,25.989778518676758,26.33763444711068,25.30400561926843,25.880453777946666,85760600
28/11/2012,26.19849395751953,26.327696618709492,25.592230796125563,25.781067204630016,49205600
29/11/2012,27.152612686157227,27.35138806367159,25.999720046163908,26.337637050540827,88759700
30/11/2012,27.82844352722168,27.82844352722168,26.59604125563848,27.09297774719601,127049600
03/12/2012,26.874326705932617,28.70305127348643,26.814692961330877,27.82844387161287,123526100
04/12/2012,27.291751861572266,27.589914901061686,26.516532129356882,26.89420303791536,72869200
05/12/2012,27.54022216796875,27.729058584167394,27.09298041886139,27.579978001131607,58976300
06/12/2012,26.80475616455078,27.579977845901077,26.65567558235408,27.510407033920114,46001500
07/12/2012,27.321569442749023,27.60979353216373,26.67555235059563,26.904142693168584,51751900
10/12/2012,27.66942596435547,27.997403996222644,26.933960132158237,27.003530942605455,50608500
11/12/2012,27.80856704711914,28.066974263538594,27.490527979422083,27.898015771866735,77099100
12/12/2012,27.41101837158203,27.967586743282016,27.202305943067934,27.82844512427262,46704200
13/12/2012,28.066974639892578,28.57385012170492,27.261938002031755,27.42095754,81051600
14/12/2012,26.645736694335938,28.15642422807839,26.59604379869357,28.007343645488827,91631600
17/12/2012,26.586103439331055,26.8345717,26.158737734944243,26.605981354805408,57742500
18/12/2012,27.54022216796875,27.738997542458108,26.735185503045532,26.794817357127354,60512900
19/12/2012,27.24205971,28.047096334317963,26.784879021963935,27.659486457707562,61390300
20/12/2012,27.19236946105957,27.430898784934865,26.96377720030767,27.321572133951896,35574800
21/12/2012,26.099105834960938,26.844510602882153,25.959964218227597,26.496654665386448,54555200
24/12/2012,26.764999389648438,26.794814365529323,26.039472576392374,26.337633709174735,28230100
26/12/2012,26.347576141357422,27.013471195014862,26.218371576625195,26.864390608961333,33175400
27/12/2012,25.890390396118164,26.635795131848962,25.363638929425587,26.38732688660536,43481700
28/12/2012,25.751249313354492,25.95002467188964,24.995905604848165,25.32388361946754,56574800
31/12/2012,26.45690155029297,26.824633518962234,25.950026064914802,26.03947479149109,60374500
02/01/2013,27.82844352722168,28.007340967488354,27.251997272841436,27.271875187462683,69846400
03/01/2013,27.59985352,28.29556347446335,27.420956073286987,27.709178255983108,63140600
04/01/2013,28.58378791809082,28.752746405162235,27.65948572,27.83838316259852,72715400
07/01/2013,29.239744186401367,29.60747803615944,28.474461509649657,28.51421734018019,83781800
08/01/2013,28.88195229,29.418644679543466,28.683178799512696,29.32919594724732,45871300
09/01/2013,30.402576446533203,30.41251540441311,29.309315723354693,29.488213173868207,104787700
10/01/2013,31.108226776123047,31.257309255277885,30.094477670977458,30.412516754604503,95316400
11/01/2013,31.525651931762695,31.76418123225951,30.909451712728178,31.08834916201638,89598000
14/01/2013,30.760372161865234,32.01265055728605,30.432394125795508,31.88344978841417,98892800
15/01/2013,29.91558074951172,31.515715154690806,29.69692745384641,30.452271238850432,173242600
16/01/2013,29.667112350463867,30.16404889939739,29.34907326245241,30.024905376645506,75332700
17/01/2013,29.955333709716797,30.233618851630126,29.84600896111642,29.895701856329097,40256700
18/01/2013,29.47827721,30.25349894,29.090667288095336,30.12429436885103,49631500
22/01/2013,30.541717529296875,30.700737061258625,29.557783464410157,29.567722422115562,55243300
23/01/2013,30.63117027282715,31.307004320188014,30.611292354807688,30.90945544,48899800
24/01/2013,30.88957405090332,31.297061846224565,30.62122787476619,31.078410459554895,43845100
25/01/2013,31.346757888793945,31.73436778,30.939268181520717,31.21755332667592,54363600
28/01/2013,32.27106475830078,32.31081680580637,31.615106687227605,31.684677509519208,59682500
29/01/2013,30.601348876953125,31.873505032933767,30.521837221542132,31.803934230111352,72976500
30/01/2013,31.048593521118164,31.29706178095009,30.690798620348225,30.790186303413474,87682100
31/01/2013,30.790185928344727,31.277183484203487,28.563910574849377,28.97139836435696,190744900
01/02/2013,29.54784393310547,30.829941017278443,29.448456253643155,30.82000205976598,85856700
04/02/2013,27.937772750854492,29.021094554489856,27.838385064200686,28.881951034909545,92362200
05/02/2013,28.46452522277832,28.78256431421411,27.868202874167473,28.086854275613952,47948200
06/02/2013,28.872013092041016,29.110544306663737,28.48440319,28.563912958675235,38375900
07/02/2013,28.474462509155273,28.971399034256283,28.096791584169967,28.93164509799265,34540100
08/02/2013,28.375076293945312,28.991278451062048,28.33532235562367,28.712993300160537,37708800
11/02/2013,28.08685302734375,28.504279790217062,27.868201635614845,28.434708979015248,37361800
12/02/2013,27.20230484008789,27.987463524227934,26.93395867516843,27.500465981779087,93498700
13/02/2013,27.738996505737305,28.14648430211477,27.142672300218795,27.192367089815065,50164000
14/02/2013,28.325382232666016,28.45458489647794,27.83838466035581,27.848323618443253,35615800
15/02/2013,28.14648438,28.573850088322633,27.91789402925239,28.345259742575028,33109300
19/02/2013,28.752744674682617,28.90182523767622,27.94770811798739,28.057032853162855,49396400
20/02/2013,28.285625457763672,28.87201069574597,28.156422798257125,28.742808036239424,42098200
21/02/2013,27.112857818603516,28.375075166863766,26.98365325894966,28.106730880779654,49642300
22/02/2013,26.963773727416992,27.460710228734875,26.65567362738535,27.450773166891352,36350200
25/02/2013,27.10291862487793,27.470650593115195,26.983653024362184,26.99359198237703,34652000
26/02/2013,27.222183227539062,27.291754040275073,26.536412162859115,27.19236824817361,31611700
27/02/2013,26.705371856689453,27.172491545691983,26.46684063713225,27.172491545691983,44319700
28/02/2013,27.083040237426758,27.132733130973598,26.17861592610513,26.67555244422305,83027800
01/03/2013,27.60979461669922,27.947711612760013,26.64573652384124,26.88426583359078,54064800
04/03/2013,27.55016326904297,27.88808029455975,27.27187999790864,27.589919105297938,32400700
05/03/2013,27.35138511657715,28.007341137768208,27.043283125061436,27.709178103623543,40622200
06/03/2013,27.281818389892578,27.95765053121568,27.182430696983644,27.92783555,33532600
07/03/2013,28.40489387512207,28.50428156688911,27.301694098266776,27.401081790033814,74540200
08/03/2013,27.78869057,28.29556606821701,27.560100212258323,28.255812130532405,44198900
11/03/2013,27.967588424682617,28.464524974634546,27.65948829449792,27.838385755786614,35642100
12/03/2013,27.659488677978516,28.146486276203806,27.430898316790373,27.92783487,27569600
13/03/2013,26.91408348083496,27.480590844711273,26.755063936436784,27.450775864925678,39619500
14/03/2013,26.874326705932617,27.26193656753243,26.665612391151125,26.933958554872056,27646400
15/03/2013,26.486719131469727,26.894206972287524,26.397270396103615,26.86439199094055,31597400
18/03/2013,26.32769775390625,26.625860816347735,25.62204877455342,26.20843404545963,26653700
19/03/2013,26.387327194213867,26.735183120742466,26.049410225090345,26.36745118,25254200
20/03/2013,25.70155906677246,26.526473666968126,25.62204929430767,26.516534708452216,44006500
21/03/2013,25.582292556762695,25.950026426214293,25.403395101119347,25.50278278710592,24336100
22/03/2013,25.572355270385742,25.850640430208504,25.472967577901713,25.64192608642579,18456300
25/03/2013,24.976028442382812,25.64192344917778,24.926335549082946,25.592230555877915,39199000
26/03/2013,25.055540084838867,25.32388627833751,24.87664451816895,24.926337415189064,26957200
27/03/2013,25.930147171020508,26.118983575078477,24.568540303332547,24.84682543059364,52297400
28/03/2013,25.42327308654785,26.009658350233718,25.363641233058807,25.930148580360843,28585700
01/04/2013,25.373580932617188,25.731373959667916,25.12511265754689,25.472966726115306,22249300
02/04/2013,25.264253616333008,25.959965526382195,25.144988013364237,25.61210957,35153300
03/04/2013,26.089170455932617,26.228312091752223,25.54254097607336,25.67174365281119,48195200
04/04/2013,26.904144287109375,27.063163830117126,25.950027029062877,26.45690253327351,82016800
05/04/2013,27.222183227539062,27.629671041274964,26.446963433437823,26.695431705016418,64566600
08/04/2013,26.68549156188965,27.03334750578805,26.466838279384284,27.023408547886678,27256000
09/04/2013,26.42708396911621,26.725245119284473,26.258125478510898,26.41714501135562,21311100
10/04/2013,27.401079177856445,27.669425351346927,26.735184170859156,26.844510810946915,45949400
11/04/2013,27.84832000732422,27.927829766051236,27.083037394787805,27.31162771417021,33368500
12/04/2013,27.23212242126465,27.828446657340148,27.073102877732847,27.828446657340148,28697400
15/04/2013,26.357513427734375,27.311630634477986,26.198493893277107,26.99359156556345,30275400
16/04/2013,26.755064010620117,26.943900430989974,26.238249542061833,26.645737362669806,27365900
17/04/2013,26.466838836669922,27.033348075002102,26.228309529001734,26.486716752891212,26440600
18/04/2013,25.53260040283203,26.65567616879552,24.995908020321384,26.65567616879552,39059000
19/04/2013,25.572355270385742,25.80094563613521,25.174806396112196,25.46303051474962,20380900
22/04/2013,25.81087875366211,26.198490477062734,25.542534509045844,25.65185923994057,25687600
23/04/2013,25.82082176208496,26.168677713810418,25.612109328447147,26.059351070097794,25191500
24/04/2013,25.950027465820312,26.23824968149941,25.641925437352548,25.77113,19729900
25/04/2013,25.979841232299805,26.23824845588171,25.840699610241252,25.91027042127053,17150000
26/04/2013,26.68549156188965,27.450774259333652,26.437023301342563,26.437023301342563,33018000
29/04/2013,26.814693450927734,27.242059150065113,26.695429750871273,26.99359089667476,29201100
30/04/2013,27.59985352,27.679363279368307,26.844509812232445,26.963773510016257,36245700
01/05/2013,27.261938095092773,27.74893566265432,27.14267249486882,27.679364852383014,64567600
02/05/2013,28.792499542236328,28.842194328623464,27.808565519718286,27.838382391550567,104257000
03/05/2013,28.136545181274414,28.891888917802486,27.977525646811912,28.862073939879753,58506400
06/05/2013,27.401079177856445,28.28562556936689,27.31163045335962,28.156422909350564,43939400
07/05/2013,26.72524642944336,27.679365568948086,26.68549249211449,27.381202508500536,41259100
08/05/2013,26.953838348388672,27.132733907675792,26.48671679476207,26.715307144680978,34654900
09/05/2013,26.874326705932617,27.381200265411312,26.68549030601837,26.91408064000481,33457200
10/05/2013,26.51653480529785,27.13273507,26.407208156886032,26.973715524724533,30847100
13/05/2013,26.65567398071289,27.16254944625537,26.367451791872462,26.437022599673174,29068800
14/05/2013,26.904144287109375,27.11285862,26.65567601420196,26.725246827310038,24930300
15/05/2013,26.43702507019043,26.824634975966116,26.238249690188145,26.755064161664073,30299800
16/05/2013,25.969900131225586,26.387326858618593,25.741309800802863,26.317756053330136,35499100
17/05/2013,26.089170455932617,26.43702644114424,26.039477556186363,26.238251050833995,29462700
20/05/2013,25.602170944213867,26.029536674856654,25.53260013144178,26.019597716508862,42402900
21/05/2013,25.50278091430664,25.920207648266533,25.43321010792371,25.711495229117737,26261300
22/05/2013,25.005842208862305,25.69161504603703,24.76731293846721,25.492839706210052,45314500
23/05/2013,24.90645980834961,25.373581387072175,24.618237589850345,24.648052570168783,37663100
24/05/2013,24.161054611206055,24.81701070775192,23.932464252398784,24.81701070775192,58727900
28/05/2013,23.952341079711914,24.389645756068138,23.77344362594517,24.389645756068138,50079700
29/05/2013,23.1771183,23.664115849053708,23.11748645154747,23.644239829547217,64237800
30/05/2013,24.39958381652832,24.62817606994882,23.783383556862177,23.982157039218595,60733200
31/05/2013,24.20081139,24.797135650423073,24.12130161057728,24.47909465263602,35925000
03/06/2013,23.703874588012695,24.170994277824644,23.56473106041946,24.121301379467276,35733800
04/06/2013,23.37589454650879,23.783382344580943,23.17711917862181,23.743626512738587,34760800
05/06/2013,22.759693145751953,23.56472980951478,22.650368396036605,23.206936789877112,53819700
06/06/2013,22.82926368713379,22.948529289372786,22.531102525029947,22.849141603450693,31260700
07/06/2013,23.147302627563477,23.256627366376637,22.71993694260927,22.888895425133903,38699200
10/06/2013,24.180931091308594,24.44927726822098,23.84301410460316,23.91258491439621,58393000
11/06/2013,23.88277244567871,24.200811549956416,23.85295557,23.88277244567871,29885900
12/06/2013,23.624361038208008,24.111358567808555,23.435524642432362,24.011970891312835,26445800
13/06/2013,23.584606170654297,23.683993851201063,23.12742549406644,23.574667213033386,31189300
14/06/2013,23.485219955444336,23.743627182724055,23.117487978838067,23.41564914,30677100
17/06/2013,23.872831344604492,24.101421693334874,23.604485163575394,23.76350470144543,33664500
18/06/2013,24.061664581298828,24.53872506519856,23.932461924524567,23.942400882070636,36709100
19/06/2013,24.161054611206055,25.035664003708877,23.95234216942442,24.05172985889008,31790600
20/06/2013,23.75356674194336,24.59835925718107,23.50509847,24.131239582008455,42765600
21/06/2013,24.379709243774414,24.548667756430394,23.90264868731701,24.43934110245811,45833900
24/06/2013,23.79332160949707,23.96228011,23.236751330498215,23.80326056758588,40626000
25/06/2013,24.101417541503906,24.28031496470554,23.89270514487673,23.992090917177997,24713200
26/06/2013,24.01197052001953,24.498968042089714,23.843012041288063,24.359826434544583,29890300
27/06/2013,24.508909225463867,24.68780667750793,24.06166559535371,24.09148246924852,34694100
28/06/2013,24.727563858032227,24.826951555059143,24.27038310563611,24.52879035964104,96778900
01/07/2013,24.657991409301758,24.906459687617833,24.46915688265856,24.817010955771046,20582200
02/07/2013,24.260440826416016,24.618235728484958,24.151114185081084,24.548664918785416,18394100
03/07/2013,24.369768142700195,24.55860266121112,24.002034272537585,24.07160508416397,10404400
05/07/2013,24.220687866210938,24.508910074529428,24.05172936627856,24.498971116220176,20229500
08/07/2013,24.55860137939453,24.886581295364458,24.270379189748393,24.320072082412864,27064600
09/07/2013,25.323883056640625,25.333822013912716,24.87664135337002,24.916395286796124,30387900
10/07/2013,25.641925811767578,25.671742687892177,25.31394775704715,25.423274407174805,26721800
11/07/2013,25.651865005493164,25.84070143135396,25.29407196703265,25.800945596156925,26777400
12/07/2013,25.751249313354492,25.771127228340468,25.39345442625615,25.58229082729831,16537900
15/07/2013,26.11898422241211,26.26806479955802,25.49284314447194,25.77112827863006,24234000
16/07/2013,26.158737182617188,26.586102877980412,25.850637081919498,26.22830798964612,30817600
17/07/2013,26.486719131469727,26.615923702848598,26.138863149008472,26.208435862030804,21518500
18/07/2013,26.01959800720215,26.605983286635848,25.959966152111644,26.586105369718183,24806900
19/07/2013,25.721431732177734,25.95002395689349,25.443148512690783,25.661799884525138,46539700
22/07/2013,25.890390396118164,25.969900158769622,25.562412388223102,25.830758548045136,27526300
23/07/2013,25.969900131225586,26.138858613638522,25.81088060609132,25.94008515505183,28221600
24/07/2013,26.347576141357422,26.367454058341227,25.890393529042427,26.158739721336282,82635600
25/07/2013,34.14947509765625,34.66628948554135,32.54933904,33.33449958365556,365457900
26/07/2013,33.80161666870117,34.51720639126211,33.35437688342493,33.563089288730424,136028900
29/07/2013,35.21292495727539,35.41170033961023,33.80162315,33.86125690698857,124718800
30/07/2013,37.39944076538086,37.72741687261276,35.10359284945964,35.431572748016016,173582800
31/07/2013,36.57453155517578,38.07528215096181,36.10741374775201,37.72742426992471,154828700
01/08/2013,37.26029968261719,38.055397308229246,36.69378859608627,37.07146139,106066500
02/08/2013,37.81686782836914,38.25417438564794,37.27023842309535,37.429257955380905,73058500
05/08/2013,38.949886322021484,39.07909088957099,38.01564695136178,38.19454441679184,79994800
06/08/2013,38.313804626464844,39.00951650715031,37.70754147031501,38.87037488927816,63950800
07/08/2013,38.63184356689453,38.701414375602766,37.46901394306421,38.373438247596035,68854800
08/08/2013,38.303871154785156,38.94988641136435,38.19454450440212,38.890256450300946,41301000
09/08/2013,38.26411819458008,38.50264943072946,37.777118658465895,38.353566934220424,43532300
12/08/2013,37.9858284,38.26411163468656,37.86656090636772,37.96595048410979,31161000
13/08/2013,36.793182373046875,38.08521663621662,36.54471409969404,38.00570876,65379200
14/08/2013,36.42544937133789,37.31993285559692,36.39563060126852,36.60434682645467,48423900
15/08/2013,36.336002349853516,36.84287596893357,35.79930995930402,36.13722697,56521100
16/08/2013,36.85281753540039,37.260305367657345,36.67392006842659,36.74349088432472,45840800
19/08/2013,37.57834243774414,38.045460206224725,36.91244550410705,37.20066960659661,57609600
20/08/2013,38.17466735839844,38.34362776458445,37.45907748057566,38.115033604804815,57995200
21/08/2013,38.08522033691406,38.61197191438193,37.916263714452796,38.144854093190276,46116900
22/08/2013,38.313804626464844,38.51257999113565,38.105092199656625,38.13490717739359,21931200
23/08/2013,40.30155563354492,40.38106730569532,38.69148218575143,38.76105300322043,86442300
26/08/2013,41.08671188354492,41.68303419,40.371122077022434,40.64940910807273,94162400
27/08/2013,39.397125244140625,40.94756849416315,39.17847197019107,40.43075407748898,72695100
28/08/2013,40.30155563354492,40.59971682,39.635662440248765,39.71517032107396,57918200
29/08/2013,41.02708053588867,41.52401708808238,40.55002190074171,40.63947063178958,58303400
30/08/2013,41.037017822265625,42.00107207160435,40.808427483089446,41.76254467043124,67735100
03/09/2013,41.61346435546875,41.90168845552146,41.25566944386192,41.583649376609806,48774900
04/09/2013,41.52401351928711,41.91162339007294,41.186096541184774,41.75260385869094,42581900
05/09/2013,42.398624420166016,42.50795106294536,41.51407800687834,41.53395592295866,50035400
06/09/2013,43.680721282958984,44.336677343963515,42.140218814528254,42.825989853793274,117535700
